,augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_0_character_id,units_0_itemNames_0,units_0_itemNames_1,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_itemNames_1,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_itemNames_0,units_3_itemNames_1,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_itemNames_2,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,units_8_name,units_8_rarity,units_8_tier,units_0_itemNames_2,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_3_itemNames_2,units_4_itemNames_0,units_4_itemNames_1,units_4_itemNames_2,units_6_itemNames_2,units_7_itemNames_0,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,units_7_itemNames_1,units_7_itemNames_2,units_1_itemNames_2,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,units_9_character_id,units_9_name,units_9_rarity,units_9_tier,units_5_items_0,units_5_items_1,units_5_items_2,units_6_items_0,units_6_items_1,units_6_items_2,units_7_items_0,units_7_items_1,units_7_items_2,units_3_items_0,units_3_items_1,units_0_items_0,units_1_items_0,units_1_items_1,units_2_items_0,units_2_items_1,units_2_items_2,units_1_items_2,units_4_items_0,units_4_items_1,units_4_items_2,units_0_items_1,units_3_items_2,units_0_items_2,units_8_items_0,units_8_items_1,units_8_items_2,units_9_itemNames_0,units_9_items_0,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_9_itemNames_1,units_9_itemNames_2,units_9_items_1,units_9_items_2,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,partner_group_id
10,TFT8_Augment_CamilleSupport,TFT8_Augment_ADMINEmblem,TFT6_Augment_Diversify2,7fbf9569-a173-4420-9a65-fd12565d44c2,12018,18,PetSGShisa,5,35,8,1,3,BUwApazRtE9-RkpYDJqppjit1EVPud93vc3CtCwAWyp-dFo3wb3QcAs694lS9duD_nV4RsAv9V1WRA,2144.138184,169,Set8_Admin,4,3,2,3,Set8_Aegis,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Hacker,2,1,1,3,Set8_Heart,4,2,2,3,Set8_Mascot,1,0,0,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,TFT8_Camille,,,,1,2,TFT8_Sona,TFT8_Item_ADMINEmblemItem,,,2,2,TFT8_Alistar,,2,2,TFT8_Zoe,TFT8_Item_HeartEmblemItem,TFT_Item_RapidFireCannon,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,,,,,4,2,TFT8_Soraka,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,,4,2,TFT8_Fiddlesticks,,6,1,,,,,,,,,,,,TFT_Item_SeraphsEmbrace,TFT8_Item_HeartEmblemItem,,,TFT_Item_PowerGauntlet,TFT_Item_IonicSpark,Set8_UndergroundThe,1,0,0,4,TFT_Item_LocketOfTheIronSolari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TFT8_Augment_AnnieSupport,TFT6_Augment_JeweledLotus,TFT6_Augment_SecondWind2,17a6b1da-073f-4081-86fc-0828c14b0b1d,6001,1,PetPenguKnight,0,35,9,3,0,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,2143.192871,155,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,4,2,2,4,Set8_Civilian,1,1,1,3,Set8_Defender,1,0,0,3,Set8_Forecaster,1,3,1,1,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,3,3,2,2,Set8_StarGuardian,3,1,1,4,,,,,,TFT8_Poppy,TFT_Item_Zephyr,,,0,2,TFT8_Lux,,,,0,2,TFT8_Jinx,,1,1,TFT8_Annie,TFT8_Item_TitansResolve_GenAE,,,1,2,TFT8_Alistar,,2,2,TFT8_Zoe,,,,,2,2,TFT8_Ekko,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,,4,2,TFT8_Taliyah,,4,2,TFT8_Janna,TFT_Item_GuinsoosRageblade,,,,6,1,,,,,,,,,TFT_Item_IonicSpark,TFT_Item_SpearOfShojin,,,,,,TFT_Item_HextechGunblade,TFT_Item_ArchangelsStaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,TFT8_Augment_MalphiteSupport,TFT6_Augment_Diversify2,TFT6_Augment_CyberneticUplink2,007298fd-a8fd-4ad4-a7f7-500d8a852140,6021,21,PetPenguKnight,1,28,8,5,0,J1j-Zabw66ULDFaaKEgqan0NU_hnOVWORqQQY4koBdFcNFovbQ2i0N6zcYsapXW_GTb_NLU6bCHfrA,1692.450195,76,Set8_Aegis,2,1,1,4,Set8_Channeler,4,2,2,4,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,5,2,2,4,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Lux,,,,0,1,TFT8_Annie,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest,,1,2,TFT8_Rell,,1,2,TFT8_Yuumi,,,,1,2,TFT8_Sona,,2,1,TFT8_Alistar,,,,,2,1,TFT8_Ekko,TFT_Item_NegatronCloak,,,4,1,TFT8_Taliyah,,4,2,,,,,,,,,TFT_Item_RecurveBow,,,,TFT_Item_StatikkShiv,,,,TFT_Item_JeweledGauntlet,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,TFT8_Augment_DravenCarry,TFT6_Augment_Featherweights2,TFT6_Augment_Ascension,ed36d2bf-1a8e-45b0-bbf3-a3424df63595,13006,6,PetAkaliDragon,4,34,7,4,2,V59S14LXjTHYRrJe1YsT70OdSftNu6UxwvR39zyvrgZYUECZKQvvV5-XVI5oqV02jvCCqNqyN3ulHQ,2059.603516,100,Set8_Ace,1,1,1,2,Set8_Brawler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,3,1,1,2,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_Supers,3,3,1,1,Set8_Threat,1,0,1,1,,,,,,,,,,,,,,,,,,,,,TFT8_Gangplank,,,,0,3,TFT8_WuKong,,,,0,3,TFT8_Draven,,1,3,TFT8_LeeSin,TFT_Item_BrambleVest,TFT_Item_Redemption,,1,3,TFT8_Malphite,,1,3,TFT8_Jax,,,,,2,2,TFT8_Rammus,,,,2,2,,,,,,,,,,,,,TFT_Item_HextechGunblade,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,TFT_Item_FrozenHeart,TFT_Item_TitanicHydra,TFT_Item_TitanicHydra,TFT_Item_GiantsBelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,TFT8_Augment_RellCarry,TFT8_Augment_ChannelerEmblem,TFT7_Augment_AxiomArc2,75180b95-663a-4385-836f-b134da2d1628,19,19,PetTFTAvatar,2,27,7,7,0,4_wQjNMRqklvjpX5SgIG3YNtVAGCeF2VKcaoCy-xEHv22p6C6X_st2jRa480onnSDue5aRy-UzPrVA,1624.473145,50,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_Channeler,5,2,2,4,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,3,1,1,4,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Lux,,,,0,2,TFT8_Annie,,,,1,1,TFT8_Rell,,1,2,TFT8_Sona,,,,2,2,TFT8_Alistar,,2,2,TFT8_Taliyah,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_UnstableConcoction,,4,2,TFT8_Mordekaiser,TFT8_Item_ChannelerEmblemItem,TFT_Item_GargoyleStoneplate,,6,1,,,,,,,,,,,,,TFT_Item_GargoyleStoneplate,TFT_Item_IonicSpark,TFT_Item_Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,TFT8_Augment_LeeSinCarry,TFT8_Augment_HeartEmblem,TFT8_Augment_BrawlerEmblem,58880d19-4f3a-4b5c-adc1-83742399a5a6,26010,10,PetUmbra,3,35,9,2,1,I8lndOsqyXJ1n64Y9J60h7s1zH0iXFvGA-5-n0itJpo-2-a-pPnQ6LSdlGtapLS4WAHLXYC5XkZRbw,2142.199219,147,Set8_Admin,2,1,1,3,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Hacker,1,0,0,3,Set8_Heart,6,3,3,3,Set8_Mascot,1,0,0,4,Set8_StarGuardian,2,0,0,4,Set8_Supers,1,0,0,1,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_LeeSin,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,1,2,TFT8_LeeSin,TFT_Item_Redemption,TFT_Item_TitansResolve,,1,2,TFT8_Yuumi,,1,2,TFT8_Sona,,,,2,2,TFT8_Leblanc,,2,2,TFT8_Zac,TFT8_Item_BrawlerEmblemItem,,,,4,2,TFT8_Soraka,,,,4,1,TFT8_Urgot,,6,1,TFT8_Syndra,TFT_Item_Quicksilver,TFT_Item_SpearOfShojin,TFT_Item_SpearOfShojin,,6,2,TFT_Item_TitansResolve,,,,,TFT8_Item_HeartEmblemItem,,,,,,,,,,,,TFT_Item_IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,TFT8_Augment_CamilleCarry,TFT6_Augment_Ascension,TFT8_Augment_HackerEmblem,bfa8b9e7-7454-4656-9434-c1e579bb4ffd,55007,7,PetKoala,6,31,8,6,0,tAQnSrQb_2M_YHl28iJJSzPD_QhB-p3bAsopV9ehIHXUn3-RzHuyyfbNt-S0SVo9dPlRuTEMcS-Lig,1794.404297,66,Set8_Admin,6,4,3,3,Set8_Aegis,1,0,0,4,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_GenAE,1,0,0,2,Set8_Hacker,3,3,2,3,Set8_Heart,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_Renegade,3,3,1,2,,,,,,,,,,,TFT8_Talon,,,,0,2,TFT8_Blitzcrank,,,,0,2,TFT8_Camille,,1,3,TFT8_Zoe,TFT8_Item_ADMINEmblemItem,TFT_Item_Morellonomicon,,2,2,TFT8_Leblanc,,2,2,TFT8_Leblanc,,,,,2,2,TFT8_Soraka,TFT8_Item_HackerEmblemItem,TFT_Item_SpearOfShojin,,4,2,TFT8_Leona,,6,1,,,,,,,,,TFT_Item_Quicksilver,TFT_Item_UnstableConcoction,TFT_Item_InfinityEdge,,,,,,TFT8_Item_ADMINEmblemItem,,,,,,TFT_Item_BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,TFT8_Augment_CamilleSupport,TFT6_Augment_Battlemage2,TFT6_Augment_PortableForge,17a6b1da-073f-4081-86fc-0828c14b0b1d,6001,1,PetPenguKnight,1,40,9,1,4,SOsgycnDO7Xlw9V-s-U8SXmp-kFkxER4dlKTumvBDO-ADf8ECdcr8uCADCFhoARa9_H2c2ricWZWzg,2293.70459,178,Set8_Admin,1,0,0,3,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Channeler,1,0,0,4,Set8_Deadeye,1,0,0,2,Set8_ExoPrime,1,0,0,2,Set8_GenAE,2,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,4,2,2,4,Set8_Prankster,1,0,0,2,Set8_Renegade,3,3,1,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,TFT8_Annie,TFT_Item_TitansResolve,TFT_Item_Chalice,,1,2,TFT8_Camille,TFT4_Item_OrnnRocketPropelledFist,,,1,2,TFT8_Alistar,,2,2,TFT8_Ekko,TFT_Item_WarmogsArmor,,,4,1,TFT8_Viego,,4,2,TFT8_Nunu,TFT_Item_IonicSpark,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,6,2,TFT8_Urgot,,,,6,2,TFT8_Aphelios,,6,1,TFT8_Leona,,,,,6,1,,TFT_Item_Zephyr,,,,TFT_Item_TitansResolve,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,,TFT_Item_MadredsBloodrazor,,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,TFT8_Augment_ViCarry,TFT6_Augment_SunfireBoard,TFT6_Augment_Ascension,6921a827-770d-44f0-ba4f-9f171cee57ac,4013,13,PetMiner,1,37,7,3,2,YFQBZ9ivd77RWbF6u-li5Ag_A5K9bJxmJBDip_ZLgjslznbUeuR4XgD6X798W-OH14Lwd5wcvQ7TZA,2107.461426,119,Set8_Aegis,2,1,1,4,Set8_Brawler,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Duelist,1,0,0,4,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_Supers,3,3,1,1,Set8_UndergroundThe,3,1,1,4,,,,,,,,,,,,,,,,TFT8_Gangplank,TFT_Item_RunaansHurricane,TFT_Item_StatikkShiv,,0,2,TFT8_Vi,TFT_Item_Bloodthirster,TFT_Item_Redemption,,1,3,TFT8_LeeSin,,1,3,TFT8_Malphite,,,,1,2,TFT8_Ezreal,,1,3,TFT8_Sona,TFT_Item_ThiefsGloves,TFT_Item_NeedlesslyLargeRod,TFT_Item_JeweledGauntlet,,2,2,TFT8_Alistar,,,,2,2,,,,,,,,,,,,,TFT_Item_FrozenHeart,TFT_Item_BrambleVest,TFT_Item_InfinityEdge,,TFT_Item_StatikkShiv,TFT_Item_SpearOfShojin,TFT4_Item_OrnnInfinityForce,,,,,,,,,,TFT_Item_TitansResolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,TFT8_Augment_AnnieSupport,TFT6_Augment_JeweledLotus,TFT6_Augment_TargetDummies,22896e58-71e8-44e4-b866-7c1298848014,53006,6,PetCreepyCat,0,31,8,5,0,BUwApazRtE9-RkpYDJqppjit1EVPud93vc3CtCwAWyp-dFo3wb3QcAs694lS9duD_nV4RsAv9V1WRA,1804.803711,66,Set8_Admin,2,1,1,3,Set8_Aegis,2,1,1,4,Set8_Channeler,4,2,2,4,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Heart,2,1,1,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,Set8_StarGuardian,3,1,1,4,Set8_UndergroundThe,1,0,0,4,,,,,,TFT8_Annie,,,,1,2,TFT8_Rell,TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,,1,2,TFT8_Sona,,2,2,TFT8_Alistar,,,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,,,,,4,2,TFT8_Taliyah,TFT_Item_SpearOfShojin,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Soraka,,4,2,,,,,,,,,,,,,TFT_Item_SpearOfShojin,TFT_Item_ArchangelsStaff,,TFT_Item_PowerGauntlet,,,,,,,,,TFT_Item_BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,TFT8_Augment_CamilleSupport,TFT6_Augment_SecondWind2,TFT6_Augment_CyberneticUplink2,00938dc5-9e9b-48c2-8099-6d6a916102fd,5006,6,PetMiniGolem,7,30,8,8,0,OjsqAVv82-EgbyBKCGvxEYJXzj2rIwZNSgedH0tGDsmPuhrNtVycePqf-NXuMFZyEyTftIk6mZPA5w,1725.663086,61,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Channeler,4,2,2,4,Set8_GenAE,2,0,0,2,Set8_Hacker,2,1,1,3,Set8_Heart,3,1,1,3,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Renegade,1,0,0,2,Set8_StarGuardian,3,1,1,4,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Annie,TFT_Item_TitansResolve,TFT_Item_WarmogsArmor,,1,2,TFT8_Camille,,,,1,2,TFT8_Sona,,2,2,TFT8_Zoe,TFT_Item_SparringGloves,TFT8_Item_HeartEmblemItem,,2,2,TFT8_Leblanc,,2,2,TFT8_Ekko,TFT_Item_IonicSpark,,,,4,2,TFT8_Taliyah,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin,,4,2,TFT8_Syndra,,6,1,,,,,,,,TFT_Item_RedBuff,,,,,,,,,TFT_Item_RecurveBow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,TFT8_Augment_EzrealCarry,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_PortableForge,b5ca136c-593c-437c-bcd1-0acca4136aae,13009,9,PetAkaliDragon,22,30,8,7,0,bX-9GmN23Umq9Hj-4If_ZPF5J9fL3K6HziPdo6PgKZxQcizKa9pTd2H2e44q4KIazzgCI-Rgko5TBg,1737.998169,66,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,2,1,1,4,Set8_Forecaster,1,3,1,1,Set8_Heart,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Recon,2,1,1,3,Set8_Supers,3,3,1,1,Set8_UndergroundThe,2,0,0,4,TFT8_Gangplank,,,,0,1,TFT8_Vi,TFT_Item_Redemption,,,1,2,TFT8_LeeSin,,1,2,TFT8_Malphite,,,,1,2,TFT8_Ezreal,,1,3,TFT8_Vayne,,,,,2,2,TFT8_Alistar,TFT_Item_ThiefsGloves,TFT_Item_FrozenHeart,,2,2,TFT8_Janna,,6,1,,,,,,,,,TFT_Item_BrambleVest,TFT8_Item_OxForceEmblemItem,TFT_Item_IonicSpark,,TFT_Item_SpearOfShojin,TFT_Item_HextechGunblade,TFT4_Item_OrnnZhonyasParadox,TFT_Item_GargoyleStoneplate,TFT_Item_SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,TFT8_Augment_YasuoCarry,TFT6_Augment_JeweledLotus,TFT6_Augment_CyberneticImplants2,807340e0-bf6d-482f-b4b3-f0bf1a3222c5,27019,19,PetChoncc,6,40,8,2,1,v1j07nXO2_Jem5tWgVuEXSazLJAGvC7XwNFJAIoZ7Rxx_APysO5DLZBQ8qUmtSnrZHBHLpbHoPhiMA,2291.814697,161,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Duelist,8,4,4,4,Set8_Hacker,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,3,1,1,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Kayle,TFT_Item_GiantsBelt,,,0,2,TFT8_Gangplank,,,,0,2,TFT8_Fiora,,1,3,TFT8_Yasuo,TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,,1,3,TFT8_Vayne,,2,2,TFT8_Nilah,,,,,2,1,TFT8_Zed,TFT_Item_GuardianAngel,TFT_Item_HextechGunblade,,4,2,TFT8_Sejuani,,4,2,,,,,,,,,TFT_Item_ThiefsGloves,TFT_Item_Quicksilver,TFT_Item_Deathblade,TFT_Item_Quicksilver,TFT_Item_StatikkShiv,,,TFT_Item_Shroud,TFT_Item_FrozenHeart,,,,,,TFT8_Item_DuelistEmblemItem,TFT_Item_Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,TFT8_Augment_YuumiSupport,TFT6_Augment_Battlemage2,TFT7_Augment_FirstAidKit2,b5cab758-7194-412a-8370-908b11c90e0a,6016,16,PetPenguKnight,1,33,7,4,0,PqxNgc1WmyMXx8No13Nged8Mk85qngMKIjK_HLtW6clEzSmRiaMneEkxVK8EPriRNNVSa5sNk0i66Q,1912.359863,104,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Defender,2,1,1,3,Set8_Duelist,2,1,1,4,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_StarGuardian,3,1,1,4,Set8_Supers,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Gangplank,,,,0,2,TFT8_Rell,TFT_Item_IonicSpark,TFT_Item_RedBuff,,1,3,TFT8_LeeSin,,1,2,TFT8_Malphite,TFT_Item_GargoyleStoneplate,,,1,3,TFT8_Yuumi,,1,3,TFT8_Nilah,TFT_Item_TitanicHydra,TFT_Item_Redemption,TFT_Item_ChainVest,,2,2,TFT8_Riven,,,,2,1,,,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,,,,,,,,,TFT_Item_FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,TFT6_Augment_TrueTwos,TFT6_Augment_MaxLevel10,TFT8_Augment_UrgotSupport,ec522920-7536-4222-8464-dbde2322394f,22036,36,PetPegasus,0,35,9,2,1,dF-dq9zGpSAvMWC_qjchwmvUxVRHWMWaMklnDf3E_JS7PXdcTqykm6ceqsrgRP_OPTjMgUKhQqAQ8g,2018.128418,110,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Channeler,1,0,0,4,Set8_Civilian,2,2,2,3,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,1,0,0,4,TFT8_Sivir,,,,1,2,TFT8_Alistar,,,,2,2,TFT8_Nunu,,6,2,TFT8_Janna,TFT_Item_TitanicHydra,,,6,2,TFT8_Urgot,,6,2,TFT8_Aphelios,TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade,TFT_Item_Bloodthirster,,6,2,TFT8_Leona,,,,6,2,TFT8_Mordekaiser,,6,2,TFT8_Mordekaiser,,,,,6,2,,TFT_Item_IonicSpark,TFT_Item_LocketOfTheIronSolari,TFT_Item_Redemption,,TFT_Item_ArchangelsStaff,TFT_Item_UnstableConcoction,,,TFT_Item_InfinityEdge,Set8_Threat,1,0,1,1,TFT_Item_TitanicHydra,TFT_Item_SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,TFT6_Augment_TradeSector,TFT6_Augment_MeleeStarBlade3,TFT8_Augment_SejuaniCarry,d6593334-1e30-4eb1-907c-f6427139be4d,18,18,PetTFTAvatar,20,21,7,8,0,gXz7ztvScZ4Wk4RpDQLawNNokcNtUZgwifCRPyR_YrQTV277DWxM2i3ePNogL33gw8_zPlRX2fuB7g,1202.411011,38,Set8_Admin,2,1,1,3,Set8_Aegis,1,0,0,4,Set8_Brawler,6,3,3,4,Set8_ExoPrime,1,0,0,2,Set8_Heart,2,1,1,3,Set8_SpaceCorps,2,0,0,4,Set8_Supers,1,0,0,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,TFT8_Blitzcrank,,,,0,2,TFT8_Renekton,,,,0,2,TFT8_Vi,,1,2,TFT8_LeeSin,,,,1,2,TFT8_Jax,,2,2,TFT8_Sejuani,TFT_Item_WarmogsArmor,,,,4,1,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_PowerGauntlet,,4,1,,,,,,,,,,,,,,,,,TFT_Item_HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
