augments_0,augments_1,augments_2,companion_content_ID,companion_item_ID,companion_skin_ID,companion_species,gold_left,last_round,level,placement,players_eliminated,puuid,time_eliminated,total_damage_to_players,traits_0_name,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_name,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_name,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_name,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_name,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_name,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_name,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_name,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_name,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_name,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_name,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_name,units_0_rarity,units_0_tier,units_1_character_id,units_1_itemNames_0,units_1_name,units_1_rarity,units_1_tier,units_2_character_id,units_2_name,units_2_rarity,units_2_tier,units_3_character_id,units_3_name,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_name,units_4_rarity,units_4_tier,units_5_character_id,units_5_itemNames_0,units_5_itemNames_1,units_5_name,units_5_rarity,units_5_tier,units_6_character_id,units_6_itemNames_0,units_6_itemNames_1,units_6_name,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_itemNames_1,units_7_itemNames_2,units_7_name,units_7_rarity,units_7_tier,units_8_character_id,units_8_name,units_8_rarity,units_8_tier,traits_11_name,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,traits_12_name,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_2,units_0_itemNames_0,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_4_itemNames_2,units_6_itemNames_2,units_0_itemNames_1,units_0_itemNames_2,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,traits_13_name,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,traits_14_name,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,traits_15_name,traits_15_num_units,traits_15_style,traits_15_tier_current,traits_15_tier_total,traits_16_name,traits_16_num_units,traits_16_style,traits_16_tier_current,traits_16_tier_total,units_9_character_id,units_9_itemNames_0,units_9_itemNames_1,units_9_itemNames_2,units_9_name,units_9_rarity,units_9_tier,units_9_items_0,units_9_items_1,units_9_items_2,traits_17_name,traits_17_num_units,traits_17_style,traits_17_tier_current,traits_17_tier_total,units_10_character_id,units_10_itemNames_0,units_10_itemNames_1,units_10_itemNames_2,units_10_name,units_10_rarity,units_10_tier,units_10_items_0,units_10_items_1,units_10_items_2,traits_18_name,traits_18_num_units,traits_18_style,traits_18_tier_current,traits_18_tier_total
TFT8_Augment_NasusSupport,TFT7_Augment_PandorasBench,TFT6_Augment_PortableForge,36532ba8-7df9-46fa-8d65-7fc65913cc2d,42018,18,PetDuckbill,0,28,8,7,0,zfR79Fa3nMSrvnoH1Y2FnkWp_PmigyERUTKfjdcVAc7LyNPlFM7FWpetK98y66gwyYDBwIqvU_51Fg,1660.814208984375,53,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,5,3,2,3,Set8_Brawler,1,0,0,4,Set8_Defender,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,,,,,,TFT8_Sylas,,0,2,TFT8_Nasus,,,0,2,TFT8_Jinx,,1,1,TFT8_Riven,,2,2,TFT8_Alistar,,,,2,1,TFT8_MissFortune,TFT_Item_SpearOfShojin,TFT4_Item_OrnnMuramana,,4,2,TFT8_MissFortune,TFT_Item_JeweledGauntlet,,,4,2,TFT8_Ekko,TFT_Item_Shroud,,,,4,2,,,,,,,,,,,,,,,,,,TFT_Item_MadredsBloodrazor,,TFT_Item_RedBuff,TFT_Item_DragonsClaw,TFT_Item_IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_WukongCarry,TFT8_Augment_DefenderTrait,TFT6_Augment_ComponentGrabBag,bdc701a6-2027-4610-ade0-1f0886938a6a,42021,21,PetDuckbill,1,44,9,1,3,ik1XgS5EI_JTupQZRzYLySPunb8BEFXcsPJp6Mg-0kL7YbAfY6Xgusv7srA9oCdXTYmBbhZ-6rljvg,2576.63720703125,207,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,2,1,1,4,Set8_Defender,6,4,3,3,Set8_ExoPrime,5,3,2,2,Set8_GenAE,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,TFT8_Poppy,,0,2,TFT8_WuKong,TFT_Item_JeweledGauntlet,,0,3,TFT8_Rell,,1,3,TFT8_Draven,,1,3,TFT8_Riven,TFT_Item_Redemption,TFT_Item_IonicSpark,,2,3,TFT8_Jax,,,,2,2,TFT8_Sett,,,,4,2,TFT8_Urgot,TFT_Item_MadredsBloodrazor,,,,6,2,TFT8_Leona,,6,2,,,,,,,,,,,TFT_Item_Chalice,TFT_Item_Chalice,TFT_Item_Chalice,,TFT_Item_Shroud,TFT_Item_LastWhisper,TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_RedBuff,,,,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_TalonCarry,TFT6_Augment_FirstAidKit,TFT6_Augment_JeweledLotus,b890d4df-181a-43da-861d-99a72afbc602,38002,2,PetChibiYasuo,0,40,9,3,1,D18I28dokYItCL1AGBxHjalSFbKNRDt7JjJEuBTtUZWYaLnHqnjdOiHSKnfthaWuTuUDJTxopmbmxg,2374.029541015625,117,Set8_Ace,1,1,1,2,Set8_Aegis,2,1,1,4,Set8_Arsenal,1,3,1,1,Set8_Channeler,1,0,0,4,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_Duelist,1,0,0,4,Set8_ExoPrime,1,0,0,2,Set8_GenAE,1,0,0,2,Set8_Mascot,1,0,0,4,Set8_OxForce,6,3,3,4,TFT8_Talon,,0,3,TFT8_Fiora,TFT_Item_RedBuff,,1,3,TFT8_Annie,,1,3,TFT8_Alistar,,2,2,TFT8_Viego,TFT_Item_ThiefsGloves,TFT_Item_BrambleVest,,4,2,TFT8_Samira,,,,4,1,TFT8_Aphelios,,,,6,2,TFT8_Leona,,,,,6,1,TFT8_Fiddlesticks,,6,1,Set8_Renegade,3,3,1,2,Set8_Threat,1,0,1,1,TFT_Item_TitansResolve,TFT_Item_Chalice,TFT_Item_TitansResolve,,TFT_Item_Bloodthirster,TFT_Item_TitanicHydra,,,TFT_Item_TitansResolve,,TFT_Item_RabadonsDeathcap,TFT_Item_HextechGunblade,TFT_Item_Redemption,TFT_Item_TitanicHydra,,,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_GangplankCarry,TFT7_Augment_Preparation,TFT6_Augment_ThrillOfTheHunt2,508718bb-d4ce-4b9d-a3fd-bcf170dfd523,55016,16,PetKoala,17,32,7,4,2,t5lnvjlGvNBtbqxkMe_6pWSuSwy0_Wfnikdx802h1dZyKdZql-_H08g4d2TIPG3ZKJAlWoZd4b9PQA,1860.9344482421875,99,Set8_Brawler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,2,1,1,4,Set8_Heart,3,1,1,3,Set8_Mascot,3,1,1,4,Set8_StarGuardian,2,0,0,4,Set8_Supers,3,3,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Galio,,0,3,TFT8_Kayle,,,0,3,TFT8_Gangplank,,0,3,TFT8_LeeSin,,1,3,TFT8_Malphite,TFT_Item_LocketOfTheIronSolari,,,1,3,TFT8_Yuumi,,,,1,2,TFT8_Syndra,,,,6,1,,,,,,,,,,,,,,,,,,,,,,TFT_Item_JeweledGauntlet,TFT_Item_SeraphsEmbrace,TFT_Item_MadredsBloodrazor,,TFT_Item_WarmogsArmor,,,,,,TFT_Item_IonicSpark,TFT_Item_RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_AsheSupport,TFT6_Augment_CyberneticUplink1,TFT6_Augment_SalvageBin,72aaced9-2acd-42ec-a1f0-b6dc40b008d4,19016,16,PetDSSquid,0,30,7,6,0,rSvUj3xx3tBc5hJClj-eQUsEmGzD7iGIw1sKDybjSIufdqBfyvwB10NbEy5acKMpYJd2fE4CpTMa_w,1768.4072265625,40,Set8_AnimaSquad,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_Recon,4,3,3,3,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,2,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,,,,,,TFT8_Ashe,,0,2,TFT8_Ezreal,,,1,2,TFT8_Vayne,,2,3,TFT8_Chogath,,2,2,TFT8_Rammus,,,,2,2,TFT8_Rammus,TFT_Item_Redemption,TFT_Item_ChainVest,,2,2,TFT8_Kaisa,TFT_Item_HextechGunblade,TFT_Item_PowerGauntlet,,2,2,,,,,,,,,,,,,,,,,,,,,,TFT_Item_HextechGunblade,TFT_Item_SpearOfShojin,,,,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw,TFT_Item_DragonsClaw,,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_NasusCarry,TFT6_Augment_ThrillOfTheHunt1,TFT8_Augment_MascotEmblem,807340e0-bf6d-482f-b4b3-f0bf1a3222c5,27019,19,PetChoncc,1,31,7,5,0,R44ZMhdFWFghDVnpmlxaNKwzAdAqL_j-wJ5uPlfCbCXN71Ud11Joc0nvZ-UPLAFWNZFDRnxOeBAFNQ,1854.7117919921875,70,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Heart,2,1,1,3,Set8_Mascot,6,3,3,4,Set8_OxForce,1,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,,,,,,TFT8_Nasus,,0,3,TFT8_Gangplank,,,0,2,TFT8_LeeSin,,1,2,TFT8_Malphite,,1,2,TFT8_Yuumi,TFT_Item_HextechGunblade,,,1,2,TFT8_Alistar,,,,2,2,TFT8_Nunu,TFT_Item_BrambleVest,TFT_Item_DragonsClaw,,6,1,,,,,,,,,,,,,,,,,,,,,,TFT8_Item_MascotEmblemItem,TFT_Item_Redemption,,,TFT_Item_InfinityEdge,,,,,TFT_Item_RabadonsDeathcap,TFT_Item_TitansResolve,TFT_Item_RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_SylasCarry,TFT8_Augment_AnimaSquadTrait,TFT7_Augment_TomeOfTraits2,6921a827-770d-44f0-ba4f-9f171cee57ac,4013,13,PetMiner,4,24,7,8,0,JuqDU5XxRB2VDHz-3iAFZ3tgseHuYGZb6FI1YnfTgeVzMkK_phxGa6cW2v4eMZ3wbC4rdFF_t8hhzw,1395.566650390625,27,Set8_Ace,1,1,1,2,Set8_Aegis,1,0,0,4,Set8_AnimaSquad,7,4,3,3,Set8_Brawler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_GenAE,1,0,0,2,Set8_Hacker,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,TFT8_Sylas,,0,2,TFT8_Jinx,TFT_Item_SpearOfShojin,,1,2,TFT8_Vayne,,2,2,TFT8_Riven,,2,2,TFT8_Alistar,TFT8_Item_AnimaSquadEmblemItem,,,2,2,TFT8_Zoe,TFT8_Item_MascotEmblemItem,,,2,1,TFT8_MissFortune,,,,4,1,,,,,,,,,,,,Set8_Recon,1,0,0,3,Set8_Renegade,1,0,0,2,,,,,TFT_Item_RedBuff,,,,,,TFT_Item_IonicSpark,TFT8_Item_BrawlerEmblemItem,TFT_Item_Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_SivirCarry,TFT7_Augment_Preparation,TFT7_Augment_TomeOfTraits2,22896e58-71e8-44e4-b866-7c1298848014,53006,6,PetCreepyCat,1,33,9,5,2,gkxIjuvp6J7iDCOYutBowcUVgdNbulafy9adm6JV8ND3if6uRj1H2k131moT6VDFBXbLklAr_mKJrQ,1945.7852783203125,112,Set8_Ace,1,1,1,2,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,2,1,1,4,Set8_Channeler,1,0,0,4,Set8_Civilian,3,3,3,3,Set8_Deadeye,4,3,2,2,Set8_Forecaster,1,3,1,1,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,TFT8_Sivir,,1,2,TFT8_Vi,,,1,2,TFT8_Alistar,,2,2,TFT8_Ekko,,4,2,TFT8_Samira,TFT_Item_Bloodthirster,TFT_Item_LastWhisper,,4,2,TFT8_Sejuani,TFT8_Item_CivilianEmblemItem,,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,TFT_Item_SeraphsEmbrace,TFT8_Item_DeadeyeEmblemItem,TFT_Item_GuardianAngel,,6,1,TFT8_Aphelios,,6,1,Set8_SpaceCorps,1,0,0,4,Set8_StarGuardian,1,0,0,4,,,,,,TFT_Item_DragonsClaw,TFT_Item_RedBuff,,TFT_Item_GuinsoosRageblade,,,,,,TFT_Item_LastWhisper,TFT_Item_RecurveBow,,Set8_Threat,1,0,1,1,Set8_UndergroundThe,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_EzrealSupport,TFT8_Augment_ReconTrait,TFT6_Augment_WoodlandCharm,176fdf65-a493-488f-8f20-d2564fd90593,40024,24,PetPiximander,41,38,8,1,2,6GQ4m3EVN-pzH9QP6WpQbp6zx-0uN3MWBc-BDyAMXi3U_2TY5HDGOvaKJjp9tpVvdfKYYe3WJ1PNGA,2222.122802734375,168,Set8_AnimaSquad,1,0,0,3,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Duelist,1,0,0,4,Set8_Forecaster,1,3,1,1,Set8_Recon,4,3,3,3,Set8_StarGuardian,1,0,0,4,Set8_Threat,4,0,1,1,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,TFT8_Ezreal,,1,2,TFT8_Vayne,TFT_Item_Shroud,,2,2,TFT8_Chogath,,2,3,TFT8_Rammus,,2,3,TFT8_Kaisa,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,,2,3,TFT8_Zac,,,,4,2,TFT8_Janna,,,,6,1,TFT8_Urgot,TFT_Item_ThiefsGloves,TFT_Item_PowerGauntlet,TFT_Item_Shroud,,6,1,TFT8_Chogath,,2,3,,,,,,,,,,,TFT_Item_DragonsClaw,TFT_Item_WarmogsArmor,,,,TFT_Item_GargoyleStoneplate,TFT_Item_RedBuff,TFT_Item_Redemption,TFT_Item_GuinsoosRageblade,,,,TFT_Item_GuinsoosRageblade,TFT_Item_Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_PoppyCarry,TFT6_Augment_Electrocharge1,TFT6_Augment_RadiantRelics,7a847e61-92a8-4b98-aed1-edbfc285759c,25027,27,PetAoShin,1,33,7,4,0,IfmQcIh2hWlCOyyyA-P9Ow2HcEvNT4P3WbsixaO7iM2iYCIv81zA3dPGuHEifgFJ5WT_arYncHI6Yg,1952.9603271484375,82,Set8_AnimaSquad,2,0,0,3,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Defender,4,3,2,3,Set8_ExoPrime,1,0,0,2,Set8_GenAE,3,1,1,2,Set8_Hacker,1,0,0,3,Set8_OxForce,1,0,0,4,Set8_Prankster,2,1,1,2,Set8_StarGuardian,1,0,0,4,,,,,,TFT8_Poppy,,0,3,TFT8_WuKong,TFT_Item_FrozenHeart,,0,3,TFT8_Jinx,,1,2,TFT8_Annie,,1,2,TFT8_Rell,,,,1,2,TFT8_Riven,TFT8_Item_Sunfire_GenAE,,,2,2,TFT8_Zoe,TFT_Item_Morellonomicon,TFT_Item_SpearOfShojin,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,TFT_Item_DragonsClaw,TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest,,TFT_Item_MadredsBloodrazor,TFT5_Item_IonicSparkRadiant,TFT_Item_BrambleVest,TFT_Item_GargoyleStoneplate,TFT_Item_BrambleVest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_SylasCarry,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ItemGrabBag2,7df20f57-689f-4ddc-b919-dde7ed5fbd5c,41015,15,PetGloop,2,34,8,3,0,w6TxMvdhw264O6LuUkgWzNpEQkzxuUSeuzeJJq27YjNVosWXZMYVd4Wjbwh8W_36V_bXnMpRcoT5Gg,2021.504638671875,126,Set8_Aegis,2,1,1,4,Set8_AnimaSquad,3,1,1,3,Set8_Arsenal,1,3,1,1,Set8_Deadeye,1,0,0,2,Set8_Mascot,2,1,1,4,Set8_OxForce,4,2,2,4,Set8_Prankster,2,1,1,2,Set8_Renegade,3,3,1,2,Set8_StarGuardian,1,0,0,4,,,,,,,,,,,TFT8_Sylas,,0,3,TFT8_Talon,TFT_Item_RabadonsDeathcap,,0,3,TFT8_Nasus,,0,2,TFT8_Jinx,,1,2,TFT8_Alistar,,,,2,2,TFT8_Ekko,,,,4,2,TFT8_Viego,TFT_Item_IonicSpark,TFT_Item_RabadonsDeathcap,,4,2,TFT8_Aphelios,TFT_Item_RunaansHurricane,TFT_Item_Bloodthirster,,,6,1,,,,,,,,,,,,,,,TFT_Item_Zephyr,,,,TFT_Item_WarmogsArmor,,,,,TFT_Item_TitansResolve,TFT_Item_Redemption,TFT_Item_BrambleVest,TFT_Item_StatikkShiv,TFT_Item_UnstableConcoction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_KayleCarry,TFT6_Augment_SecondWind1,TFT6_Augment_VerdantVeil,489abd90-0929-447d-ba51-0326e0aa5469,42024,24,PetDuckbill,1,38,9,2,3,0TEot0jviEFSD5zvyZC0221IouJp0oP-1A5MVc1-W5N6CFp3CvabYnzWlukDEB4c4nX9GTmmTi10_g,2222.122802734375,156,Set8_AnimaSquad,1,0,0,3,Set8_Brawler,1,0,0,4,Set8_Duelist,8,4,4,4,Set8_Hacker,1,0,0,3,Set8_Heart,1,0,0,3,Set8_Mascot,1,0,0,4,Set8_OxForce,2,1,1,4,Set8_Recon,1,0,0,3,Set8_SpaceCorps,2,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,TFT8_Kayle,,0,3,TFT8_Gangplank,,,0,2,TFT8_Fiora,,1,3,TFT8_LeeSin,,1,3,TFT8_Malphite,,,,1,1,TFT8_Yasuo,,,,1,1,TFT8_Vayne,,,,2,1,TFT8_Nilah,TFT8_Item_OxForceEmblemItem,TFT_Item_NeedlesslyLargeRod,,,2,2,TFT8_Zed,,4,1,Set8_UndergroundThe,1,0,0,4,,,,,,TFT_Item_FrozenHeart,TFT_Item_Redemption,TFT_Item_Shroud,,TFT_Item_HextechGunblade,TFT_Item_RedBuff,TFT8_Item_DuelistEmblemItem,TFT_Item_FrozenHeart,,,TFT_Item_LastWhisper,TFT_Item_PowerGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_SivirCarry,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_CyberneticImplants3,5eb95437-7fa9-4be7-bbdc-f630963a0d58,15024,24,PetSennaBunny,1,28,9,7,0,IF3kx3C_e2kRTBicmkYppno-gVnirkHoRYBcmlG3geCvchSE__icoEAYeu-lGxTJJ2I5VOTG4Pc_RQ,1667.12939453125,62,Set8_Aegis,3,2,2,4,Set8_Arsenal,1,3,1,1,Set8_Brawler,1,0,0,4,Set8_Channeler,1,0,0,4,Set8_Civilian,1,1,1,3,Set8_Corrupted,1,3,1,1,Set8_Deadeye,2,1,1,2,Set8_ExoPrime,1,0,0,2,Set8_Forecaster,1,3,1,1,Set8_GenAE,1,0,0,2,Set8_Mascot,2,1,1,4,TFT8_Alistar,,2,2,TFT8_Senna,TFT_Item_SparringGloves,,2,2,TFT8_Ekko,,4,1,TFT8_Sejuani,,4,2,TFT8_Nunu,TFT_Item_BFSword,TFT_Item_TitansResolve,,6,2,TFT8_Janna,,,,6,1,TFT8_Aphelios,TFT_Item_SpearOfShojin,TFT_Item_LastWhisper,,6,1,TFT8_Leona,TFT_Item_ChainVest,,,,6,1,TFT8_Fiddlesticks,,6,1,Set8_OxForce,2,1,1,4,Set8_Prankster,1,0,0,2,TFT_Item_RecurveBow,,,,TFT_Item_ChainVest,TFT_Item_NeedlesslyLargeRod,,,,,,,,,TFT_Item_HextechGunblade,,,Set8_Renegade,1,0,0,2,Set8_SpaceCorps,2,0,0,4,Set8_StarGuardian,1,0,0,4,Set8_Threat,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_DravenCarry,TFT6_Augment_Distancing,TFT6_Augment_MaxLevel10,508718bb-d4ce-4b9d-a3fd-bcf170dfd523,55016,16,PetKoala,8,30,8,6,0,t5lnvjlGvNBtbqxkMe_6pWSuSwy0_Wfnikdx802h1dZyKdZql-_H08g4d2TIPG3ZKJAlWoZd4b9PQA,1759.424560546875,51,Set8_Ace,1,1,1,2,Set8_Brawler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Defender,1,0,0,3,Set8_Duelist,1,0,0,4,Set8_ExoPrime,3,1,1,2,Set8_Heart,2,1,1,3,Set8_Mascot,2,1,1,4,Set8_StarGuardian,1,0,0,4,Set8_Supers,3,3,1,1,Set8_Threat,1,0,1,1,TFT8_Gangplank,,0,2,TFT8_WuKong,,,0,2,TFT8_Draven,,1,3,TFT8_LeeSin,,1,3,TFT8_Malphite,TFT_Item_Redemption,TFT_Item_WarmogsArmor,,1,3,TFT8_Yuumi,TFT_Item_TearOfTheGoddess,,,1,2,TFT8_Jax,,,,2,2,TFT8_Fiddlesticks,TFT_Item_TitanicHydra,,,,6,1,,,,,,,,,,,,,,,TFT_Item_LastWhisper,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,,,TFT_Item_RedBuff,,,TFT_Item_DragonsClaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_BlitzcrankCarry,TFT6_Augment_MaxLevel10,TFT8_Augment_HeartEmblem,6921a827-770d-44f0-ba4f-9f171cee57ac,4013,13,PetMiner,1,38,10,1,4,JuqDU5XxRB2VDHz-3iAFZ3tgseHuYGZb6FI1YnfTgeVzMkK_phxGa6cW2v4eMZ3wbC4rdFF_t8hhzw,2252.302490234375,207,Set8_Admin,4,3,2,3,Set8_Aegis,1,0,0,4,Set8_Brawler,2,1,1,4,Set8_Channeler,2,1,1,4,Set8_Corrupted,1,3,1,1,Set8_Hacker,1,0,0,3,Set8_Heart,6,3,3,3,Set8_Mascot,1,0,0,4,Set8_Prankster,1,0,0,2,Set8_Renegade,1,0,0,2,Set8_StarGuardian,3,1,1,4,TFT8_Blitzcrank,,0,2,TFT8_Camille,,,1,2,TFT8_LeeSin,,1,2,TFT8_Yuumi,,1,2,TFT8_Sona,TFT_Item_StatikkShiv,,,2,2,TFT8_Leblanc,TFT8_Item_HeartEmblemItem,,,2,2,TFT8_Ekko,,,,4,2,TFT8_Soraka,TFT_Item_SeraphsEmbrace,TFT_Item_JeweledGauntlet,TFT_Item_MadredsBloodrazor,,4,2,TFT8_Syndra,,6,2,Set8_Supers,1,0,0,1,Set8_Threat,1,0,1,1,,,,,TFT_Item_GargoyleStoneplate,TFT_Item_ChainVest,,,,,TFT_Item_RedBuff,TFT_Item_WarmogsArmor,,,TFT_Item_Chalice,TFT_Item_SpearOfShojin,,Set8_UndergroundThe,1,0,0,4,,,,,,,,,,,,,,,,TFT8_Fiddlesticks,TFT_Item_DragonsClaw,TFT_Item_IonicSpark,TFT_Item_ArchangelsStaff,,6,2,,,,,,,,,,,,,,,,,,,,,,,
TFT8_Augment_LuxCarry,TFT6_Augment_Twins3,TFT6_Augment_JeweledLotus,7df20f57-689f-4ddc-b919-dde7ed5fbd5c,41015,15,PetGloop,8,34,8,3,1,w6TxMvdhw264O6LuUkgWzNpEQkzxuUSeuzeJJq27YjNVosWXZMYVd4Wjbwh8W_36V_bXnMpRcoT5Gg,2044.5047607421875,130,Set8_Aegis,1,0,0,4,Set8_Channeler,2,1,1,4,Set8_Defender,1,0,0,3,Set8_GenAE,1,0,0,2,Set8_Heart,1,0,0,3,Set8_Mascot,2,1,1,4,Set8_OxForce,2,1,1,4,Set8_StarGuardian,3,1,1,4,,,,,,,,,,,,,,,,TFT8_Lux,,0,2,TFT8_Lux,TFT_Item_SeraphsEmbrace,,0,3,TFT8_Annie,,1,3,TFT8_Annie,,1,2,TFT8_Rell,,,,1,2,TFT8_Rell,,,,1,2,TFT8_Yuumi,TFT_Item_ThiefsGloves,TFT_Item_SpearOfShojin,,1,2,TFT8_Alistar,,,,,2,2,,,,,,,,,,,,,,,TFT_Item_IonicSpark,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption,,TFT_Item_RabadonsDeathcap,,,,,TFT_Item_GuardianAngel,TFT_Item_ArchangelsStaff,,TFT_Item_HextechGunblade,TFT_Item_MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
